"Año","Semestre","Código Departamento","Código Municipio","Departamento","Municipio","Total"
"2022","1","15","15693","BOYACÁ","SANTA ROSA DE VITERBO","17"
"2022","1","15","15720","BOYACÁ","SATIVANORTE","1"
"2022","1","15","15740","BOYACÁ","SIACHOQUE","1"
"2022","1","15","15753","BOYACÁ","SOATÁ","23"
"2022","1","15","15755","BOYACÁ","SOCOTÁ","9"
"2022","1","15","15757","BOYACÁ","SOCHA","6"
"2022","1","15","15759","BOYACÁ","SOGAMOSO","441"
"2022","1","15","15761","BOYACÁ","SOMONDOCO","5"
"2022","1","15","15762","BOYACÁ","SORA","1"
"2022","1","15","15763","BOYACÁ","SOTAQUIRÁ","1"
"2022","1","15","15764","BOYACÁ","SORACÁ","1"
"2022","1","15","15774","BOYACÁ","SUSACÓN","2"
"2022","1","15","15776","BOYACÁ","SUTAMARCHÁN","1"
"2022","1","15","15790","BOYACÁ","TASCO","1"
"2022","1","15","15798","BOYACÁ","TENZA","4"
"2022","1","15","15804","BOYACÁ","TIBANÁ","11"
"2022","1","15","15806","BOYACÁ","TIBASOSA","2"
"2022","1","15","15808","BOYACÁ","TINJACÁ","2"
"2022","1","15","15810","BOYACÁ","TIPACOQUE","4"
"2022","1","15","15814","BOYACÁ","TOCA","8"
"2022","1","15","15816","BOYACÁ","TOGÜÍ","2"
"2022","1","15","15820","BOYACÁ","TÓPAGA","1"
"2022","1","15","15822","BOYACÁ","TOTA","1"
"2022","1","15","15832","BOYACÁ","TUNUNGUÁ","1"
"2022","1","15","15835","BOYACÁ","TURMEQUÉ","13"
"2022","1","15","15837","BOYACÁ","TUTA","3"
"2022","1","15","15842","BOYACÁ","ÚMBITA","10"
"2022","1","15","15861","BOYACÁ","VENTAQUEMADA","3"
"2022","1","15","15897","BOYACÁ","ZETAQUIRA","2"
"2022","1","17","17001","CALDAS","MANIZALES","110"
"2022","1","17","17013","CALDAS","AGUADAS","1"
"2022","1","17","17042","CALDAS","ANSERMA","2"
"2022","1","17","17050","CALDAS","ARANZAZU","1"
"2022","1","17","17174","CALDAS","CHINCHINÁ","2"
"2022","1","17","17380","CALDAS","LA DORADA","32"
"2022","1","17","17433","CALDAS","MANZANARES","4"
"2022","1","17","17444","CALDAS","MARQUETALIA","4"
"2022","1","17","17495","CALDAS","NORCASIA","1"
"2022","1","17","17524","CALDAS","PALESTINA","2"
"2022","1","17","17541","CALDAS","PENSILVANIA","9"
"2022","1","17","17614","CALDAS","RIOSUCIO","3"
"2022","1","17","17653","CALDAS","SALAMINA","2"
"2022","1","17","17662","CALDAS","SAMANÁ","4"
"2022","1","17","17873","CALDAS","VILLAMARÍA","1"
"2022","1","17","17877","CALDAS","VITERBO","1"
"2022","1","18","18001","CAQUETÁ","FLORENCIA","101"
"2022","1","18","18029","CAQUETÁ","ALBANIA","1"
"2022","1","18","18094","CAQUETÁ","BELÉN DE LOS ANDAQUÍES","1"
"2022","1","18","18150","CAQUETÁ","CARTAGENA DEL CHAIRÁ","3"
"2022","1","18","18205","CAQUETÁ","CURILLO","2"
"2022","1","18","18247","CAQUETÁ","EL DONCELLO","4"
"2022","1","18","18256","CAQUETÁ","EL PAUJÍL","3"
"2022","1","18","18410","CAQUETÁ","LA MONTAÑITA","1"
"2022","1","18","18479","CAQUETÁ","MORELIA","1"
"2022","1","18","18592","CAQUETÁ","PUERTO RICO","4"
"2022","1","18","18610","CAQUETÁ","SAN JOSÉ DEL FRAGUA","1"
"2022","1","18","18753","CAQUETÁ","SAN VICENTE DEL CAGUÁN","4"
"2022","1","18","18756","CAQUETÁ","SOLANO","2"
"2022","1","18","18860","CAQUETÁ","VALPARAÍSO","1"
"2022","1","19","19001","CAUCA","POPAYÁN","100"
"2022","1","19","19022","CAUCA","ALMAGUER","1"
"2022","1","19","19075","CAUCA","BALBOA","3"
"2022","1","19","19100","CAUCA","BOLÍVAR","7"
"2022","1","19","19110","CAUCA","BUENOS AIRES","1"
"2022","1","19","19130","CAUCA","CAJIBÍO","3"
"2022","1","19","19137","CAUCA","CALDONO","3"
"2022","1","19","19142","CAUCA","CALOTO","1"
"2022","1","19","19212","CAUCA","CORINTO","2"
"2022","1","19","19318","CAUCA","GUAPÍ","5"
"2022","1","19","19355","CAUCA","INZÁ","7"
"2022","1","19","19392","CAUCA","LA SIERRA","1"
"2022","1","19","19397","CAUCA","LA VEGA","3"
"2022","1","19","19455","CAUCA","MIRANDA","1"
"2022","1","19","19517","CAUCA","PÁEZ","8"
"2022","1","19","19532","CAUCA","PATÍA","17"
"2022","1","19","19548","CAUCA","PIENDAMÓ","2"
"2022","1","19","19573","CAUCA","PUERTO TEJADA","1"
"2022","1","19","19693","CAUCA","SAN SEBASTIÁN","2"
"2022","1","19","19698","CAUCA","SANTANDER DE QUILICHAO","8"
"2022","1","19","19701","CAUCA","SANTA ROSA","1"
"2022","1","19","19743","CAUCA","SILVIA","9"
"2022","1","19","19760","CAUCA","SOTARA","3"
"2022","1","19","19807","CAUCA","TIMBÍO","2"
"2022","1","19","19821","CAUCA","TORIBÍO","1"
"2022","1","20","20001","CESAR","VALLEDUPAR","109"
"2022","1","20","20011","CESAR","AGUACHICA","16"
"2022","1","20","20013","CESAR","AGUSTÍN CODAZZI","6"
"2022","1","20","20032","CESAR","ASTREA","2"
"2022","1","20","20060","CESAR","BOSCONIA","4"
"2022","1","20","20175","CESAR","CHIMICHAGUA","22"
"2022","1","20","20178","CESAR","CHIRIGUANÁ","2"
"2022","1","20","20228","CESAR","CURUMANÍ","4"
"2022","1","20","20238","CESAR","EL COPEY","2"
"2022","1","20","20295","CESAR","GAMARRA","2"
"2022","1","20","20400","CESAR","LA JAGUA DE IBIRICO","3"
"2022","1","20","20443","CESAR","MANAURE BALCÓN DEL CESAR","2"
"2022","1","20","20550","CESAR","PELAYA","4"
"2022","1","20","20570","CESAR","PUEBLO BELLO","6"
"2022","1","20","20614","CESAR","RÍO DE ORO","4"
"2022","1","20","20621","CESAR","LA PAZ","1"
"2022","1","20","20710","CESAR","SAN ALBERTO","3"
"2022","1","20","20787","CESAR","TAMALAMEQUE","2"
"2022","1","23","23001","CÓRDOBA","MONTERÍA","58"
"2022","1","23","23068","CÓRDOBA","AYAPEL","1"
"2022","1","23","23090","CÓRDOBA","CANALETE","1"
"2022","1","23","23162","CÓRDOBA","CERETÉ","5"
"2022","1","23","23182","CÓRDOBA","CHINÚ","1"
"2022","1","23","23189","CÓRDOBA","CIÉNAGA DE ORO","2"
"2022","1","23","23417","CÓRDOBA","LORICA","23"
"2022","1","23","23419","CÓRDOBA","LOS CÓRDOBAS","1"
"2022","1","23","23466","CÓRDOBA","MONTELÍBANO","3"
"2022","1","23","23500","CÓRDOBA","MOÑITOS","2"
"2022","1","23","23555","CÓRDOBA","PLANETA RICA","7"
"2022","1","23","23570","CÓRDOBA","PUEBLO NUEVO","1"
"2022","1","23","23580","CÓRDOBA","PUERTO LIBERTADOR","1"
"2022","1","23","23586","CÓRDOBA","PURÍSIMA DE LA CONCEPCIÓN","1"
"2022","1","23","23660","CÓRDOBA","SAHAGÚN","12"
"2022","1","23","23670","CÓRDOBA","SAN ANDRÉS DE SOTAVENTO","4"
"2022","1","23","23675","CÓRDOBA","SAN BERNARDO DEL VIENTO","3"
"2022","1","23","23678","CÓRDOBA","SAN CARLOS","1"
"2022","1","23","23686","CÓRDOBA","SAN PELAYO","3"
"2022","1","23","23807","CÓRDOBA","TIERRALTA","9"
"2022","1","25","25001","CUNDINAMARCA","AGUA DE DIOS","3"
"2022","1","25","25019","CUNDINAMARCA","ALBÁN","1"
"2022","1","25","25035","CUNDINAMARCA","ANAPOIMA","4"
"2022","1","25","25040","CUNDINAMARCA","ANOLAIMA","8"
"2022","1","25","25053","CUNDINAMARCA","ARBELÁEZ","12"
"2022","1","25","25099","CUNDINAMARCA","BOJACÁ","8"
"2022","1","25","25120","CUNDINAMARCA","CABRERA","4"
"2022","1","25","25123","CUNDINAMARCA","CACHIPAY","4"
"2022","1","25","25126","CUNDINAMARCA","CAJICÁ","25"
"2022","1","25","25148","CUNDINAMARCA","CAPARRAPÍ","3"
"2022","1","25","25151","CUNDINAMARCA","CÁQUEZA","34"
"2022","1","25","25154","CUNDINAMARCA","CARMEN DE CARUPA","2"
"2022","1","25","25168","CUNDINAMARCA","CHAGUANÍ","1"
"2022","1","25","25175","CUNDINAMARCA","CHÍA","142"
"2022","1","25","25178","CUNDINAMARCA","CHIPAQUE","6"
"2022","1","25","25181","CUNDINAMARCA","CHOACHÍ","21"
"2022","1","25","25183","CUNDINAMARCA","CHOCONTÁ","23"
"2022","1","25","25200","CUNDINAMARCA","COGUA","2"
"2022","1","25","25214","CUNDINAMARCA","COTA","20"
"2022","1","25","25224","CUNDINAMARCA","CUCUNUBÁ","1"
"2022","1","25","25245","CUNDINAMARCA","EL COLEGIO","18"
"2022","1","25","25260","CUNDINAMARCA","EL ROSAL","5"
"2022","1","25","25269","CUNDINAMARCA","FACATATIVÁ","187"
"2022","1","25","25279","CUNDINAMARCA","FÓMEQUE","6"
"2022","1","25","25281","CUNDINAMARCA","FOSCA","1"
"2022","1","25","25286","CUNDINAMARCA","FUNZA","53"
"2022","1","25","25288","CUNDINAMARCA","FÚQUENE","1"
"2022","1","25","25290","CUNDINAMARCA","FUSAGASUGÁ","146"
"2022","1","25","25293","CUNDINAMARCA","GACHALÁ","4"
"2022","1","25","25295","CUNDINAMARCA","GACHANCIPÁ","4"
"2022","1","25","25297","CUNDINAMARCA","GACHETÁ","21"
"2022","1","25","25299","CUNDINAMARCA","GAMA","1"
"2022","1","25","25307","CUNDINAMARCA","GIRARDOT","76"
"2022","1","25","25312","CUNDINAMARCA","GRANADA","4"
"2022","1","25","25317","CUNDINAMARCA","GUACHETÁ","9"
"2022","1","25","25320","CUNDINAMARCA","GUADUAS","19"
"2022","1","25","25322","CUNDINAMARCA","GUASCA","7"
"2022","1","25","25326","CUNDINAMARCA","GUATAVITA","10"
"2022","1","25","25335","CUNDINAMARCA","GUAYABETAL","1"
"2022","1","25","25339","CUNDINAMARCA","GUTIÉRREZ","1"
"2022","1","25","25372","CUNDINAMARCA","JUNÍN","1"
"2022","1","25","25377","CUNDINAMARCA","LA CALERA","21"
"2022","1","25","25386","CUNDINAMARCA","LA MESA","38"
"2022","1","25","25394","CUNDINAMARCA","LA PALMA","9"
"2022","1","25","25402","CUNDINAMARCA","LA VEGA","10"
"2022","1","25","25407","CUNDINAMARCA","LENGUAZAQUE","4"
"2022","1","25","25426","CUNDINAMARCA","MACHETÁ","1"
"2022","1","25","25430","CUNDINAMARCA","MADRID","49"
"2022","1","25","25438","CUNDINAMARCA","MEDINA","1"
"2022","1","25","25473","CUNDINAMARCA","MOSQUERA","18"
"2022","1","25","25486","CUNDINAMARCA","NEMOCÓN","7"
"2022","1","25","25488","CUNDINAMARCA","NILO","1"
"2022","1","25","25489","CUNDINAMARCA","NIMAIMA","1"
"2022","1","25","25491","CUNDINAMARCA","NOCAIMA","3"
"2022","1","25","25506","CUNDINAMARCA","VENECIA","1"
"2022","1","25","25513","CUNDINAMARCA","PACHO","26"
"2022","1","25","25524","CUNDINAMARCA","PANDI","2"
"2022","1","25","25530","CUNDINAMARCA","PARATEBUENO","1"
"2022","1","25","25535","CUNDINAMARCA","PASCA","5"
"2022","1","25","25572","CUNDINAMARCA","PUERTO SALGAR","5"
"2022","1","25","25594","CUNDINAMARCA","QUETAME","4"
"2022","1","25","25596","CUNDINAMARCA","QUIPILE","5"
"2022","1","25","25612","CUNDINAMARCA","RICAURTE","4"
"2022","1","25","25645","CUNDINAMARCA","SAN ANTONIO DEL TEQUENDAMA","6"
"2022","1","25","25649","CUNDINAMARCA","SAN BERNARDO","8"
"2022","1","25","25653","CUNDINAMARCA","SAN CAYETANO","1"
"2022","1","25","25658","CUNDINAMARCA","SAN FRANCISCO","3"
"2022","1","25","25662","CUNDINAMARCA","SAN JUAN DE RIOSECO","3"
"2022","1","25","25718","CUNDINAMARCA","SASAIMA","4"
"2022","1","25","25736","CUNDINAMARCA","SESQUILÉ","13"
"2022","1","25","25740","CUNDINAMARCA","SIBATÉ","17"
"2022","1","25","25743","CUNDINAMARCA","SILVANIA","3"
"2022","1","25","25745","CUNDINAMARCA","SIMIJACA","23"
"2022","1","25","25754","CUNDINAMARCA","SOACHA","130"
"2022","1","25","25758","CUNDINAMARCA","SOPÓ","16"
"2022","1","25","25769","CUNDINAMARCA","SUBACHOQUE","8"
"2022","1","25","25772","CUNDINAMARCA","SUESCA","2"
"2022","1","25","25777","CUNDINAMARCA","SUPATÁ","3"
"2022","1","25","25779","CUNDINAMARCA","SUSA","6"
"2022","1","25","25781","CUNDINAMARCA","SUTATAUSA","3"
"2022","1","25","25785","CUNDINAMARCA","TABIO","24"
"2022","1","25","25793","CUNDINAMARCA","TAUSA","4"
"2022","1","25","25797","CUNDINAMARCA","TENA","5"
"2022","1","25","25799","CUNDINAMARCA","TENJO","21"
"2022","1","25","25815","CUNDINAMARCA","TOCAIMA","3"
"2022","1","25","25817","CUNDINAMARCA","TOCANCIPÁ","3"
"2022","1","25","25839","CUNDINAMARCA","UBALÁ","4"
"2022","1","25","25841","CUNDINAMARCA","UBAQUE","1"
"2022","1","25","25843","CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATÉ","71"
"2022","1","25","25845","CUNDINAMARCA","UNE","9"
"2022","1","25","25862","CUNDINAMARCA","VERGARA","3"
"2022","1","25","25867","CUNDINAMARCA","VIANÍ","2"
"2022","1","25","25871","CUNDINAMARCA","VILLAGÓMEZ","1"
"2022","1","25","25873","CUNDINAMARCA","VILLAPINZÓN","18"
"2022","1","25","25875","CUNDINAMARCA","VILLETA","28"
"2022","1","25","25878","CUNDINAMARCA","VIOTÁ","3"
"2022","1","25","25885","CUNDINAMARCA","YACOPÍ","4"
"2022","1","25","25898","CUNDINAMARCA","ZIPACÓN","2"
"2022","1","25","25899","CUNDINAMARCA","ZIPAQUIRÁ","238"
"2022","1","27","27001","CHOCÓ","QUIBDÓ","5"
"2022","1","27","27075","CHOCÓ","BAHÍA SOLANO","1"
"2022","1","27","27205","CHOCÓ","CONDOTO","2"
"2022","1","27","27361","CHOCÓ","ISTMINA","3"
"2022","1","27","27372","CHOCÓ","JURADÓ","1"
"2022","1","27","27615","CHOCÓ","RIOSUCIO","3"
"2022","1","27","27745","CHOCÓ","SIPÍ","1"
"2022","1","27","27787","CHOCÓ","TADÓ","1"
"2022","1","27","27800","CHOCÓ","UNGUÍA","1"
"2022","1","41","41001","HUILA","NEIVA","269"
"2022","1","41","41006","HUILA","ACEVEDO","3"
"2022","1","41","41013","HUILA","AGRADO","2"
"2022","1","41","41016","HUILA","AIPE","2"
"2022","1","41","41020","HUILA","ALGECIRAS","9"
"2022","1","41","41026","HUILA","ALTAMIRA","2"
"2022","1","41","41078","HUILA","BARAYA","3"
"2022","1","41","41132","HUILA","CAMPOALEGRE","6"
"2022","1","41","41206","HUILA","COLOMBIA","2"
"2022","1","41","41244","HUILA","ELÍAS","2"
"2022","1","41","41298","HUILA","GARZÓN","43"
"2022","1","41","41306","HUILA","GIGANTE","4"
"2022","1","41","41319","HUILA","GUADALUPE","1"
"2022","1","41","41349","HUILA","HOBO","1"
"2022","1","41","41357","HUILA","ÍQUIRA","1"
"2022","1","41","41359","HUILA","ISNOS","6"
"2022","1","41","41378","HUILA","LA ARGENTINA","6"
"2022","1","41","41396","HUILA","LA PLATA","26"
"2022","1","41","41503","HUILA","OPORAPA","8"
"2022","1","41","41518","HUILA","PAICOL","1"
"2022","1","41","41524","HUILA","PALERMO","2"
"2022","1","41","41530","HUILA","PALESTINA","1"
"2022","1","41","41548","HUILA","PITAL","3"
"2022","1","41","41551","HUILA","PITALITO","63"
"2022","1","41","41615","HUILA","RIVERA","5"
"2022","1","41","41660","HUILA","SALADOBLANCO","4"
"2022","1","41","41668","HUILA","SAN AGUSTÍN","10"
"2022","1","41","41676","HUILA","SANTA MARÍA","2"
"2022","1","41","41770","HUILA","SUAZA","2"
"2022","1","41","41791","HUILA","TARQUI","3"
"2022","1","41","41797","HUILA","TESALIA","2"
"2022","1","41","41799","HUILA","TELLO","2"
"2022","1","41","41801","HUILA","TERUEL","2"
"2022","1","41","41807","HUILA","TIMANÁ","4"
"2022","1","41","41885","HUILA","YAGUARÁ","3"
"2022","1","44","44001","LA GUAJIRA","RIOHACHA","41"
"2022","1","44","44078","LA GUAJIRA","BARRANCAS","4"
"2022","1","44","44279","LA GUAJIRA","FONSECA","2"
"2022","1","44","44378","LA GUAJIRA","HATONUEVO","1"
"2022","1","44","44430","LA GUAJIRA","MAICAO","36"
"2022","1","44","44560","LA GUAJIRA","MANAURE","1"
"2022","1","44","44650","LA GUAJIRA","SAN JUAN DEL CESAR","7"
"2022","1","44","44847","LA GUAJIRA","URIBIA","2"
"2022","1","44","44855","LA GUAJIRA","URUMITA","1"
"2022","1","44","44874","LA GUAJIRA","VILLANUEVA","4"
"2022","1","47","47001","MAGDALENA","SANTA MARTA","46"
"2022","1","47","47053","MAGDALENA","ARACATACA","2"
"2022","1","47","47189","MAGDALENA","CIÉNAGA","3"
"2022","1","47","47245","MAGDALENA","EL BANCO","21"
"2022","1","47","47288","MAGDALENA","FUNDACIÓN","2"
"2022","1","47","47555","MAGDALENA","PLATO","4"
"2022","1","47","47570","MAGDALENA","PUEBLOVIEJO","1"
"2022","1","50","50001","META","VILLAVICENCIO","352"
"2022","1","50","50006","META","ACACÍAS","22"
"2022","1","50","50226","META","CUMARAL","2"
"2022","1","50","50251","META","EL CASTILLO","3"
"2022","1","50","50287","META","FUENTE DE ORO","2"
"2022","1","50","50313","META","GRANADA","24"
"2022","1","50","50318","META","GUAMAL","1"
"2022","1","50","50330","META","MESETAS","2"
"2022","1","50","50350","META","LA MACARENA","3"
"2022","1","50","50370","META","URIBE","2"
"2022","1","50","50400","META","LEJANÍAS","5"
"2022","1","50","50568","META","PUERTO GAITÁN","1"
"2022","1","50","50573","META","PUERTO LÓPEZ","5"
"2022","1","50","50577","META","PUERTO LLERAS","1"
"2022","1","50","50590","META","PUERTO RICO","2"
"2022","1","50","50606","META","RESTREPO","3"
"2022","1","50","50683","META","SAN JUAN DE ARAMA","2"
"2022","1","50","50689","META","SAN MARTÍN","5"
"2022","1","50","50711","META","VISTAHERMOSA","1"
"2022","1","52","52001","NARIÑO","PASTO","308"
"2022","1","52","52022","NARIÑO","ALDANA","17"
"2022","1","52","52036","NARIÑO","ANCUYÁ","3"
"2022","1","52","52079","NARIÑO","BARBACOAS","25"
"2022","1","52","52083","NARIÑO","BELÉN","4"
"2022","1","52","52110","NARIÑO","BUESACO","1"
"2022","1","52","52203","NARIÑO","COLÓN","3"
"2022","1","52","52207","NARIÑO","CONSACÁ","2"
"2022","1","52","52210","NARIÑO","CONTADERO","2"
"2022","1","52","52215","NARIÑO","CÓRDOBA","8"
"2022","1","52","52224","NARIÑO","CUASPÚD","4"
"2022","1","52","52227","NARIÑO","CUMBAL","49"
"2022","1","52","52240","NARIÑO","CHACHAGÜÍ","1"
"2022","1","52","52250","NARIÑO","EL CHARCO","7"
"2022","1","52","52254","NARIÑO","EL PEÑOL","1"
"2022","1","52","52256","NARIÑO","EL ROSARIO","1"
"2022","1","52","52258","NARIÑO","EL TABLÓN DE GÓMEZ","7"
"2022","1","52","52260","NARIÑO","EL TAMBO","5"
"2022","1","52","52287","NARIÑO","FUNES","1"
"2022","1","52","52317","NARIÑO","GUACHUCAL","20"
"2022","1","52","52320","NARIÑO","GUAITARILLA","7"
"2022","1","52","52323","NARIÑO","GUALMATÁN","2"
"2022","1","52","52352","NARIÑO","ILES","4"
"2022","1","52","52354","NARIÑO","IMUÉS","2"
"2022","1","52","52356","NARIÑO","IPIALES","128"
"2022","1","52","52378","NARIÑO","LA CRUZ","3"
"2022","1","52","52381","NARIÑO","LA FLORIDA","3"
"2022","1","52","52385","NARIÑO","LA LLANADA","1"
"2022","1","52","52390","NARIÑO","LA TOLA","1"
"2022","1","52","52399","NARIÑO","LA UNIÓN","4"
"2022","1","52","52411","NARIÑO","LINARES","4"
"2022","1","52","52418","NARIÑO","LOS ANDES","2"
"2022","1","52","52427","NARIÑO","MAGÜÍ","1"
"2022","1","52","52435","NARIÑO","MALLAMA","14"
"2022","1","52","52473","NARIÑO","MOSQUERA","2"
"2022","1","52","52506","NARIÑO","OSPINA","2"
"2022","1","52","52520","NARIÑO","FRANCISCO PIZARRO","16"
"2022","1","52","52560","NARIÑO","POTOSÍ","1"
"2022","1","52","52573","NARIÑO","PUERRES","4"
"2022","1","52","52585","NARIÑO","PUPIALES","4"
"2022","1","52","52612","NARIÑO","RICAURTE","10"
"2022","1","52","52621","NARIÑO","ROBERTO PAYÁN","3"
"2022","1","52","52678","NARIÑO","SAMANIEGO","5"
"2022","1","52","52683","NARIÑO","SANDONÁ","4"
"2022","1","52","52685","NARIÑO","SAN BERNARDO","1"
"2022","1","52","52687","NARIÑO","SAN LORENZO","1"
"2022","1","52","52693","NARIÑO","SAN PABLO","3"
"2022","1","52","52694","NARIÑO","SAN PEDRO DE CARTAGO","2"
"2022","1","52","52699","NARIÑO","SANTACRUZ","5"
"2022","1","52","52786","NARIÑO","TAMINANGO","1"
"2022","1","52","52788","NARIÑO","TANGUA","2"
"2022","1","52","52835","NARIÑO","SAN ANDRÉS DE TUMACO","256"
"2022","1","52","52838","NARIÑO","TÚQUERRES","27"
"2022","1","54","54001","NORTE DE SANTANDER","CÚCUTA","290"
"2022","1","54","54003","NORTE DE SANTANDER","ÁBREGO","4"
"2022","1","54","54172","NORTE DE SANTANDER","CHINÁCOTA","1"
"2022","1","54","54206","NORTE DE SANTANDER","CONVENCIÓN","2"
"2022","1","54","54245","NORTE DE SANTANDER","EL CARMEN","4"
"2022","1","54","54313","NORTE DE SANTANDER","GRAMALOTE","1"
"2022","1","54","54377","NORTE DE SANTANDER","LABATECA","1"
"2022","1","54","54398","NORTE DE SANTANDER","LA PLAYA","1"
"2022","1","54","54405","NORTE DE SANTANDER","LOS PATIOS","5"
"2022","1","54","54498","NORTE DE SANTANDER","OCAÑA","53"
"2022","1","54","54518","NORTE DE SANTANDER","PAMPLONA","38"
"2022","1","54","54673","NORTE DE SANTANDER","SAN CAYETANO","1"
"2022","1","54","54720","NORTE DE SANTANDER","SARDINATA","3"
"2022","1","54","54800","NORTE DE SANTANDER","TEORAMA","1"
"2022","1","54","54810","NORTE DE SANTANDER","TIBÚ","2"
"2022","1","54","54820","NORTE DE SANTANDER","TOLEDO","3"
"2022","1","54","54874","NORTE DE SANTANDER","VILLA DEL ROSARIO","3"
"2022","1","63","63001","QUINDÍO","ARMENIA","75"
"2022","1","63","63130","QUINDÍO","CALARCÁ","4"
"2022","1","63","63190","QUINDÍO","CIRCASIA","1"
"2022","1","63","63212","QUINDÍO","CÓRDOBA","2"
"2022","1","63","63272","QUINDÍO","FILANDIA","1"
"2022","1","63","63302","QUINDÍO","GÉNOVA","1"
"2022","1","63","63401","QUINDÍO","LA TEBAIDA","1"
"2022","1","63","63470","QUINDÍO","MONTENEGRO","1"
"2022","1","63","63548","QUINDÍO","PIJAO","3"
"2022","1","63","63690","QUINDÍO","SALENTO","1"
"2022","1","66","66001","RISARALDA","PEREIRA","78"
"2022","1","66","66318","RISARALDA","GUÁTICA","1"
"2022","1","66","66682","RISARALDA","SANTA ROSA DE CABAL","6"
"2022","1","66","66687","RISARALDA","SANTUARIO","1"
"2022","1","68","68001","SANTANDER","BUCARAMANGA","349"
"2022","1","68","68051","SANTANDER","ARATOCA","1"
"2022","1","68","68077","SANTANDER","BARBOSA","37"
"2022","1","68","68079","SANTANDER","BARICHARA","3"
"2022","1","68","68081","SANTANDER","BARRANCABERMEJA","55"
"2022","1","68","68101","SANTANDER","BOLÍVAR","5"
"2022","1","68","68147","SANTANDER","CAPITANEJO","10"
"2022","1","68","68152","SANTANDER","CARCASÍ","1"
"2022","1","68","68162","SANTANDER","CERRITO","1"
"2022","1","68","68167","SANTANDER","CHARALÁ","6"
"2022","1","68","68169","SANTANDER","CHARTA","1"
"2022","1","68","68176","SANTANDER","CHIMA","1"
"2022","1","68","68190","SANTANDER","CIMITARRA","3"
"2022","1","68","68207","SANTANDER","CONCEPCIÓN","3"
"2022","1","68","68211","SANTANDER","CONTRATACIÓN","2"
"2022","1","68","68229","SANTANDER","CURITÍ","1"
"2022","1","68","68235","SANTANDER","EL CARMEN DE CHUCURÍ","1"
"2022","1","68","68245","SANTANDER","EL GUACAMAYO","1"
"2022","1","68","68264","SANTANDER","ENCINO","1"
"2022","1","68","68266","SANTANDER","ENCISO","1"
"2022","1","68","68271","SANTANDER","FLORIÁN","3"
"2022","1","68","68276","SANTANDER","FLORIDABLANCA","73"
"2022","1","68","68298","SANTANDER","GÁMBITA","1"
"2022","1","68","68307","SANTANDER","GIRÓN","5"
"2022","1","68","68318","SANTANDER","GUACA","1"
"2022","1","68","68320","SANTANDER","GUADALUPE","3"
"2022","1","68","68324","SANTANDER","GUAVATÁ","1"
"2022","1","68","68327","SANTANDER","GÜEPSA","6"
"2022","1","68","68368","SANTANDER","JESÚS MARÍA","3"
"2022","1","68","68377","SANTANDER","LA BELLEZA","5"
"2022","1","68","68385","SANTANDER","LANDÁZURI","1"
"2022","1","68","68397","SANTANDER","LA PAZ","8"
"2022","1","68","68406","SANTANDER","LEBRIJA","2"
"2022","1","68","68425","SANTANDER","MACARAVITA","1"
"2022","1","68","68432","SANTANDER","MÁLAGA","33"
"2022","1","68","68464","SANTANDER","MOGOTES","4"
"2022","1","68","68468","SANTANDER","MOLAGAVITA","4"
"2022","1","68","68500","SANTANDER","OIBA","3"
"2022","1","68","68502","SANTANDER","ONZAGA","1"
"2022","1","68","68524","SANTANDER","PALMAS DEL SOCORRO","1"
"2022","1","68","68547","SANTANDER","PIEDECUESTA","7"
"2022","1","68","68572","SANTANDER","PUENTE NACIONAL","11"
"2022","1","68","68615","SANTANDER","RIONEGRO","1"
"2022","1","68","68655","SANTANDER","SABANA DE TORRES","1"
"2022","1","68","68669","SANTANDER","SAN ANDRÉS","2"
"2022","1","68","68679","SANTANDER","SAN GIL","49"
"2022","1","68","68684","SANTANDER","SAN JOSÉ DE MIRANDA","2"
"2022","1","68","68686","SANTANDER","SAN MIGUEL","2"
"2022","1","68","68689","SANTANDER","SAN VICENTE DE CHUCURÍ","8"
"2022","1","68","68755","SANTANDER","SOCORRO","27"
"2022","1","68","68770","SANTANDER","SUAITA","3"
"2022","1","68","68773","SANTANDER","SUCRE","6"
"2022","1","68","68780","SANTANDER","SURATÁ","2"
"2022","1","68","68820","SANTANDER","TONA","1"
"2022","1","68","68855","SANTANDER","VALLE DE SAN JOSÉ","1"
"2022","1","68","68861","SANTANDER","VÉLEZ","16"
"2022","1","68","68872","SANTANDER","VILLANUEVA","1"
"2022","1","68","68895","SANTANDER","ZAPATOCA","1"
"2022","1","70","70001","SUCRE","SINCELEJO","40"
"2022","1","70","70110","SUCRE","BUENAVISTA","1"
"2022","1","70","70204","SUCRE","COLOSÓ","10"
"2022","1","70","70215","SUCRE","COROZAL","5"
"2022","1","70","70400","SUCRE","LA UNIÓN","1"
"2022","1","70","70418","SUCRE","LOS PALMITOS","2"
"2022","1","70","70429","SUCRE","MAJAGUAL","2"
"2022","1","70","70473","SUCRE","MORROA","1"
"2022","1","70","70508","SUCRE","OVEJAS","1"
"2022","1","70","70678","SUCRE","SAN BENITO ABAD","1"
"2022","1","70","70702","SUCRE","SAN JUAN DE BETULIA","4"
"2022","1","70","70708","SUCRE","SAN MARCOS","3"
"2022","1","70","70713","SUCRE","SAN ONOFRE","3"
"2022","1","70","70717","SUCRE","SAN PEDRO","1"
